date,year,month,week,quarter,season,holiday,promotion,discount,tv_spend,radio_spend,search_spend,facebook_spend,instagram_spend,youtube_spend,display_spend,email_spend,affiliate_spend,competitor_spend,price,inflation,consumer_confidence,sales,revenue,orders,profit,trend,tv_spend_adstock,radio_spend_adstock,search_spend_adstock,facebook_spend_adstock,instagram_spend_adstock,youtube_spend_adstock,display_spend_adstock,email_spend_adstock,affiliate_spend_adstock,tv_spend_hill,radio_spend_hill,search_spend_hill,facebook_spend_hill,instagram_spend_hill,youtube_spend_hill,display_spend_hill,email_spend_hill,affiliate_spend_hill
2024-03-03,2024,3,9,1,Spring,0,0,0,979060.79,160582.4,478195.58,415485.9,254847.86,369284.85,151088.78,81969.0,163719.83,1312117.17,488.19,5.91,103.94,13098,6394312.62,12511,2202952.62,113,4479584.6,290026.1,681629.97,886527.43,592296.22,1218870.91,275961.78,103338.02,237397.72,0.8376842621055396,0.4890130132774199,0.48803525884443494,0.7142929831603266,0.6016006473615177,0.6716851056828014,0.5296057657101462,0.5090286920562034,0.5822790155382572
2024-03-10,2024,3,10,1,Spring,0,1,39,918416.82,138834.5,542165.54,441171.37,286568.59,407197.93,245953.56,42917.75,107088.77,1325958.5,529.61,5.58,97.64,13465,7131198.65,12087,2822398.65,114,4502084.5,283847.55,746654.53,973087.83,612331.51,1260407.57,356338.27,63585.35,190177.97,0.8387035195540365,0.48202057305675666,0.5290024272894099,0.7437184698378947,0.6134978559844,0.6841227712108928,0.6047516246112037,0.37799532125542923,0.5164950520957057
2024-03-17,2024,3,11,1,Spring,0,0,0,830340.89,85844.18,473093.8,386495.16,287921.2,310364.66,135540.8,66471.59,171441.12,1034334.8,485.81,6.19,98.01,12232,5942427.92,11474,2028187.92,115,4432008.49,227767.95,697090.16,970347.86,624703.53,1192649.96,278076.11,79188.66,238003.41,0.8354947576500373,0.4114215983339069,0.49812549855948446,0.7428576171728729,0.6205879232016045,0.6634811119541612,0.5318868459796844,0.436182277844385,0.5830225644021354
2024-03-24,2024,3,12,1,Spring,0,0,0,908190.36,171974.25,514115.82,446501.27,285584.13,396026.75,226452.71,11535.16,176527.51,868848.31,506.88,5.45,101.49,13287,6734914.56,12349,2483074.56,116,4453797.15,285858.23,723242.87,1028709.98,629171.07,1230881.72,337683.15,27372.89,259828.7,0.8365033295080342,0.4843120430734661,0.5146949045632276,0.7602998999806009,0.6231014779424887,0.6753506423992367,0.5892283981123629,0.1938509968622323,0.608373127630445
2024-03-31,2024,3,13,1,Spring,0,0,0,822825.1,76516.12,401316.09,391133.55,256477.16,384224.87,229365.16,92180.78,207377.23,1327604.98,515.38,5.36,102.83,11393,5871724.34,10700,2225964.34,117,4385862.82,219445.23,618288.95,1008359.54,602521.25,1245842.07,364438.42,97655.36,298317.28,0.8333255532545706,0.39975555485286424,0.4443752052556025,0.7544253125215937,0.6077377957860519,0.6798372266768838,0.6111802394105823,0.4934758192350845,0.6470828291362164
2024-04-07,2024,4,14,2,Spring,0,0,0,847464.14,78168.18,446905.87,416812.51,351702.79,442492.52,238256.03,92988.38,137451.53,1052543.95,516.83,5.25,100.75,12740,6584414.2,11430,2507614.2,118,4356154.4,187890.8,632392.56,1021828.23,683089.48,1314581.97,384031.4,112519.45,241862.58,0.8319047002838812,0.3524475468401146,0.4544203913142264,0.7583372296421302,0.6515972271951833,0.6993755099961461,0.6260050357532282,0.5323924427691711,0.5877072841150347
2024-04-14,2024,4,15,2,Spring,0,1,34,836477.7,175893.62,424258.8,398998.11,389081.05,386991.93,214016.99,73432.53,149575.44,1225529.38,476.69,5.58,103.18,13158,6272287.02,12279,2061727.02,119,4321401.22,269839.02,613976.57,1012095.05,764780.26,1307199.31,367629.55,95936.42,234227.34,0.8302178366798109,0.46561834664265983,0.44126679412329417,0.7555197643076873,0.6890135193696527,0.6973587337523687,0.6136634634564461,0.48859374022621815,0.5783496980578693
2024-04-21,2024,4,16,2,Spring,0,0,0,703307.4,177739.1,578575.04,337036.37,342521.25,376339.74,222531.96,101184.6,160293.7,1012119.38,521.04,5.69,96.47,13024,6786024.96,11980,2618344.96,120,4160428.37,312658.61,762768.01,944293.4,763150.39,1291379.26,369583.78,120371.88,242273.27,0.8220398759307836,0.5134288304831319,0.5385663629296026,0.7344514327738196,0.6883273957076234,0.6929723874872736,0.6151706791359646,0.5508133104522293,0.5882005116051586
2024-04-28,2024,4,17,2,Spring,0,0,0,804385.85,198245.26,582194.19,294729.2,314205.65,332652.9,188078.21,56258.32,162019.12,1355730.6,480.42,5.69,99.79,12312,5914931.04,11566,1975091.04,121,4132728.55,354574.56,811024.59,861305.24,733938.37,1236618.38,335911.72,80332.7,246814.76,0.8205692724924114,0.5541065626107844,0.5658631532006323,0.7047759472125648,0.6756311981675723,0.6770813419756012,0.5876999005262309,0.4400663539555765,0.5935878651962736
2024-05-05,2024,5,18,2,Spring,0,0,0,694852.81,196339.67,525052.56,301541.78,302268.79,437818.19,155044.61,64590.31,174235.22,1505240.15,516.21,5.64,104.25,11607,5991649.47,10518,2277409.47,122,4001035.65,373626.95,768359.94,818324.92,705934.89,1303451.06,289409.3,80656.85,260620.39,0.8133053453309037,0.5708495111746988,0.5418320663143018,0.6874537712534666,0.6627141901250457,0.6963274903382564,0.5438017403356867,0.44115814855395397,0.6092426058612433
2024-05-12,2024,5,19,2,Spring,0,0,0,742671.53,227296.21,454716.21,304356.04,303841.49,443956.18,234405.0,99390.17,165864.1,1221936.83,510.7,5.77,108.86,12358,6311230.6,11755,2356670.6,123,3943500.05,414109.69,685224.19,795350.99,692105.68,1356371.92,350168.72,115521.54,257081.24,0.8099838649280912,0.6032566046481546,0.49040076008369327,0.6775817655326775,0.6560490769518624,0.7104410079809357,0.5997311471202869,0.5395957902242174,0.6053296560760231
2024-05-19,2024,5,20,2,Spring,0,0,0,731935.73,204159.14,610534.9,359050.68,441686.73,422315.36,183598.34,71717.46,140426.59,1188707.68,516.37,5.41,110.63,13418,6928652.66,11898,2634892.66,124,3886735.77,411213.98,816102.16,836261.28,822344.85,1371775.7,323665.83,94821.77,230405.02,0.806613968465041,0.6010712398437181,0.5686208767143006,0.6948585378442396,0.7118463770859984,0.7143741876392096,0.5768610503189606,0.4853820974563717,0.5735275584604932
2024-05-26,2024,5,21,2,Spring,0,1,29,847353.12,189582.18,513612.82,350686.16,396523.64,476079.58,156937.7,93510.72,190388.95,1161343.25,475.9,5.15,102.16,13771,6553618.9,13008,2146898.9,125,3956741.74,395189.17,758443.47,852442.93,848813.31,1436322.57,286404.03,112475.07,271030.71,0.8107565708119526,0.5886183680501706,0.5360220523348105,0.7013211636701847,0.7214946166878242,0.7300527785192779,0.5406925747606467,0.5322844094933051,0.6203726757459942
2024-06-02,2024,6,22,2,Summer,0,0,0,755138.24,180552.64,496050.84,302427.62,293928.94,411326.38,169528.85,74111.74,111728.89,1293815.92,511.76,5.12,104.2,11757,6016762.32,11156,2254522.32,126,3920531.63,378147.23,723583.88,813893.38,760776.26,1416752.18,284090.46,96606.75,206589.64,0.8086316254373284,0.574675098792672,0.5149068442912575,0.6855839918039498,0.6873238495305055,0.7254319291573165,0.5382745135244887,0.4905077084883648,0.5412393706349838
2024-06-09,2024,6,23,2,Summer,0,0,0,789724.74,172463.95,512635.63,319675.11,335397.22,502529.85,169890.69,77261.99,143034.8,1268122.41,521.71,5.89,109.91,12223,6376861.33,11555,2465501.33,127,3926150.04,361537.56,729710.79,808011.14,753824.16,1494256.38,283526.87,96583.34,215341.17,0.8089638116637743,0.5603440548523312,0.518696852279164,0.6830769234599843,0.6843568789385407,0.7430940952472692,0.5376822075841595,0.4904410858841653,0.5535735856416008
2024-06-16,2024,6,24,2,Summer,0,0,0,734342.68,190250.41,524598.92,304212.2,306958.99,443767.37,196254.92,77526.2,188130.48,1320419.81,503.87,5.69,96.65,12647,6372443.89,11648,2325403.89,128,3875262.71,371019.19,743512.16,789018.88,721562.28,1489746.83,309665.67,96842.87,263499.89,0.8059213273154061,0.5686174746432028,0.5271105389942465,0.6747814497933187,0.6700158327586337,0.7421119563478348,0.5638590348809394,0.4911788004759103,0.6123771024057951
2024-06-23,2024,6,25,2,Summer,0,0,0,930807.64,137593.14,531190.62,294527.44,344108.13,566478.57,253047.22,68088.88,101609.9,1124650.02,483.63,4.76,103.15,13346,6454525.98,12213,2183805.98,129,4031017.81,323102.74,754244.27,767938.77,740967.38,1609301.35,376913.49,87457.45,193834.86,0.8149997592500278,0.5240923888055382,0.5335357517077415,0.6652019240405331,0.6787566057234862,0.7664197466775091,0.6207342084893448,0.4632117070392408,0.5222003066165171
2024-06-30,2024,6,26,2,Summer,0,0,0,790315.99,182819.37,530213.76,227691.21,336410.71,446411.22,199071.04,92295.39,116449.92,1240814.12,518.39,5.94,103.84,11538,5981183.82,11073,2289023.82,130,4015130.24,344370.74,756487.04,688454.47,743942.77,1572922.17,349836.44,109786.88,184292.12,0.8141049490827874,0.5447095712132578,0.5348656038365927,0.6252156277242876,0.6800659266415856,0.7593892085253044,0.5994576379228542,0.5256544343921608,0.5070691058800623
2024-07-07,2024,7,27,3,Summer,0,0,0,929923.95,161897.62,489636.77,339266.59,354680.15,417691.54,190861.5,67987.0,154583.51,1134903.83,502.28,6.25,107.24,12915,6486946.2,11602,2354146.2,131,4142028.14,334082.99,716582.88,752339.27,763848.67,1518737.06,330796.07,89944.38,219085.75,0.8210651478478024,0.5349153426896304,0.5105345513237817,0.6578498074883301,0.6886216301747784,0.7483324801472552,0.5832305564159368,0.4708888168464741,0.5586802473495114
2024-07-14,2024,7,28,3,Summer,0,1,22,959766.31,180163.36,558645.19,307584.66,281758.82,447294.65,274419.6,89453.72,153747.34,1073074.12,466.51,5.21,94.31,14165,6608114.15,13085,2075314.15,132,4273388.82,347204.85,773620.05,758988.22,701875.59,1510410.59,406738.03,107442.6,230427.35,0.8278424850553093,0.547350735438546,0.5448791274106791,0.6610114998675908,0.6607779342412128,0.7465682785702015,0.6419987961182301,0.5197310538151922,0.5735560029757543
2024-07-21,2024,7,29,3,Summer,0,0,0,911579.05,161865.48,480506.6,355424.23,299310.99,371956.16,217749.78,63494.26,104438.39,1195078.15,482.08,5.63,95.3,12590,6069387.2,11755,2040587.2,133,4330290.11,335467.91,712592.62,810817.16,685342.56,1429243.57,380444.99,84982.78,185087.96,0.830651856832834,0.5362530143812716,0.5080226141564371,0.6842764834052435,0.6527177221236192,0.7283942924589778,0.6233652671684908,0.45537066903556644,0.5083615166048144
2024-07-28,2024,7,30,3,Summer,0,0,0,935430.66,60315.9,511794.46,370458.26,211200.53,424659.14,198289.06,42526.62,117196.05,1089298.47,489.47,5.31,100.11,12276,6008733.72,11491,2080413.72,134,4399662.75,228049.85,725572.24,856948.56,588138.94,1425129.64,350467.06,59523.18,181976.84,0.8339790328727854,0.41181102920381096,0.5161405272556979,0.7030849540168285,0.5990656383170521,0.7274237461712202,0.5999764454231183,0.3610788243643251,0.5032767256920908
2024-08-04,2024,8,31,3,Summer,0,0,0,833043.73,109486.72,505319.92,308037.14,229556.76,378851.9,178682.16,103027.27,93995.89,1340847.24,530.12,5.75,101.89,10841,5747030.92,9717,2277910.92,135,4352773.93,223511.65,722991.59,822206.28,553033.18,1376442.65,318868.98,114931.91,157687.78,0.8317417967028554,0.4054964381727872,0.514538665214204,0.6890781600875389,0.5767035573541789,0.7155508342070518,0.5724815972277401,0.5381970937370625,0.4603812754733324
2024-08-11,2024,8,32,3,Summer,0,0,0,980381.47,133321.56,515208.71,384616.21,323334.59,418911.0,204953.45,92230.39,159354.48,1096569.55,526.6,5.03,105.61,13403,7058019.8,12496,2769059.8,136,4462600.61,245077.38,732106.19,877939.98,627502.84,1382420.85,332501.04,115216.77,214545.2,0.8369080255628882,0.43465807921611677,0.5201694058043175,0.7111040580438983,0.6221657481763657,0.7170480137217498,0.5847293183822693,0.5388737972906343,0.5524751295681036
2024-08-18,2024,8,33,3,Summer,0,0,0,906901.74,132748.59,508413.16,343355.3,239485.4,356105.82,195754.34,136702.27,123528.84,1243625.51,526.54,5.47,102.59,12108,6375346.32,11448,2500786.32,137,4476982.23,255287.28,728045.02,870119.29,584611.96,1323800.42,328754.76,159745.62,198619.66,0.8375657077398557,0.4477388564001409,0.5176697869915097,0.7081540478964663,0.5968966716689367,0.7018672522844447,0.5814238980255121,0.6260372634288816,0.5294961784750661
2024-08-25,2024,8,34,3,Summer,0,0,0,988740.59,142981.85,459606.67,353550.99,244525.68,401826.64,202525.74,53359.62,186868.85,1127589.32,504.65,5.89,99.24,12124,6118376.6,10718,2238696.6,138,4570326.37,270625.49,678020.17,875622.56,566062.26,1328486.93,334027.64,85308.74,256385.73,0.8417329844670395,0.4665598594617958,0.485647459799271,0.7102345060343017,0.5852066853842862,0.703122834991923,0.5860634578750223,0.4564152486953494,0.6045527345198173
2024-09-01,2024,9,35,3,Monsoon,0,1,18,976083.36,157401.79,536991.78,410276.06,303495.18,397329.52,255304.92,80842.11,147496.36,1233247.53,518.27,5.99,102.08,13741,7121548.07,13094,2724428.07,139,4632344.46,292714.54,740397.83,935649.6,614829.42,1327270.37,388915.98,97903.86,237231.37,0.8444077895835589,0.49201068284381017,0.525226853279851,0.7315719600271164,0.6149448270000206,0.7027976208513355,0.6295490903763135,0.49417460606147806,0.5820744053867368
2024-09-08,2024,9,36,3,Monsoon,0,0,0,888517.28,190449.79,511573.9,393418.74,317984.69,335540.4,186520.88,76885.88,131472.31,1137120.41,477.18,5.67,101.51,12903,6157053.54,11385,2028093.54,140,4594392.85,336807.06,733693.25,954808.5,656140.87,1264629.66,342087.27,96466.65,214503.29,0.8427796563512989,0.5375407435900461,0.5211421967376657,0.7378926725856513,0.637768507237849,0.6853500291661289,0.5929866631043806,0.4901087614649786,0.5524171656445845
2024-09-15,2024,9,37,3,Monsoon,0,0,0,827197.69,152355.15,426776.67,387169.55,243075.35,384218.06,218899.46,105471.81,131161.03,1049134.65,500.14,5.36,108.73,12116,6059696.24,11007,2182576.24,141,4502711.97,320758.68,646884.64,960054.65,603952.83,1269458.82,355734.37,124765.14,206237.18,0.8387317971787802,0.5217309434527153,0.4645490245398896,0.7395847443617267,0.6085860866877456,0.6867455831065975,0.6042650026883768,0.5605486931541601,0.5407305492587008
2024-09-22,2024,9,38,3,Monsoon,0,0,0,835837.53,135705.46,475974.46,333189.05,139337.41,359520.19,232193.22,68877.08,135698.87,1258052.73,509.03,4.86,100.83,11063,5631398.89,9749,2091238.89,142,4438007.1,296084.8,670039.85,909221.84,471511.47,1248141.37,374486.97,93830.11,207881.88,0.8357734181289951,0.49573071692384024,0.4803257472902469,0.7224745638862823,0.5175037863762876,0.680519112692648,0.6189078798740454,0.48249395418557606,0.5430967500758557
2024-09-29,2024,9,39,3,Monsoon,0,0,0,876470.53,96786.01,519611.87,379944.84,262823.93,429629.95,183555.23,53237.41,148248.38,1171750.13,478.5,5.2,98.08,12677,6065944.5,11234,2009304.5,143,4426876.21,244828.41,720623.83,925477.94,522155.24,1303328.91,333350.02,72003.43,221007.04,0.8352557403884369,0.43433341888925964,0.5130636457876127,0.7281236501467474,0.5555388843813479,0.6962938003688558,0.5854721750989601,0.4106444075763931,0.5612619632336107
2024-10-06,2024,10,40,4,Monsoon,1,0,0,891200.97,133889.67,640869.78,516601.71,400336.41,368046.72,204917.1,125765.54,239561.32,1384318.19,504.2,5.31,102.25,15329,7728881.8,14607,2823601.8,144,4432701.94,256303.87,857056.93,1071888.48,687521.79,1280376.95,338257.11,140166.23,316913.78,0.8355270099827959,0.44901671357476425,0.5900962345699996,0.7720830357405468,0.6537963919707985,0.689868956590101,0.5897215601348521,0.5918032101994823,0.6634724869746115
2024-10-13,2024,10,41,4,Monsoon,1,0,0,839421.2,207067.53,605276.99,307427.87,368424.95,391333.98,223795.74,88761.17,154543.89,1298538.85,533.73,5.22,100.99,13112,6998267.76,11911,2802427.76,145,4385582.75,335219.47,862394.07,950560.96,746561.93,1287597.85,359098.58,116794.42,265463.71,0.8333122482734846,0.5360134949618116,0.592796372250753,0.7365106436753377,0.6812118322057388,0.6919107017772723,0.6069627986981725,0.5425889561293327,0.614490007453567
2024-10-20,2024,10,42,4,Monsoon,1,0,0,880588.87,231534.99,651853.78,444942.49,419458.96,452481.45,212775.23,119750.62,155256.56,1190647.62,511.18,5.52,92.15,15586,7967251.48,14245,2979731.48,146,4389055.07,399144.72,910572.0,1015279.06,830068.02,1353799.94,356414.66,143109.5,248168.86,0.8334770840231247,0.5917498892748707,0.6161850406108089,0.7564468549422917,0.7147139638903023,0.7097767917300157,0.6048131060716474,0.5973135280106732,0.5951707728677283
2024-10-27,2024,10,43,4,Monsoon,1,0,0,953064.79,253609.53,557599.15,442321.49,315552.04,354750.56,259215.99,117896.34,165407.69,1479981.43,518.35,5.36,99.92,14323,7424327.05,12851,2840967.05,147,4464308.85,453181.89,830770.75,1051488.93,772089.45,1302410.52,401781.86,146518.24,252266.79,0.8369863676863804,0.6309429998699904,0.5764683979689671,0.7666278318059924,0.6920624602507106,0.6960403322167049,0.6386104228444727,0.6035257744393623,0.5998971153642855
2024-11-03,2024,11,44,4,Festive,1,0,0,991553.58,174722.76,589490.89,334664.29,298721.1,467863.4,192430.46,99052.8,194507.29,1438410.93,450.95,5.57,99.5,14721,6638434.95,13658,1927714.95,148,4563000.66,401313.71,838722.12,965557.65,723370.3,1379550.76,353143.2,128356.45,282800.67,0.8414121626625908,0.5934507754205398,0.5806490578393476,0.7413421931291474,0.6708452588675029,0.7163306340306461,0.6021652681584241,0.5682230918976799,0.632310686877972
2024-11-10,2024,11,45,4,Festive,1,0,0,864389.93,195625.79,616311.49,358869.41,398469.87,451386.29,222312.57,96259.42,117068.41,1281964.68,531.16,5.98,97.28,13531,7187125.96,12551,2857205.96,149,4514790.46,396282.64,867928.12,938204.0,796323.53,1417071.83,363569.85,121930.71,216048.64,0.8392745829143822,0.5894878990336241,0.595572686966483,0.7324277146506404,0.7018529206757642,0.7255083109592936,0.6104995710303202,0.5543126106513436,0.5545460705984846
2024-11-17,2024,11,46,4,Festive,1,0,0,821206.37,215659.1,476201.27,326579.98,392548.32,419799.72,294477.38,91467.15,171007.62,1358373.51,496.28,5.34,105.18,13450,6674966.0,12236,2370966.0,150,4433038.74,413800.42,736579.71,889502.38,830526.26,1411750.0,439905.32,115853.29,246624.65,0.835542670885376,0.6030241258831344,0.522905661327682,0.7153856241536004,0.7148827304092162,0.7242326600705918,0.6633185977063744,0.5403793480193175,0.5933647795508082
2024-11-24,2024,11,47,4,Festive,1,0,0,886493.86,278049.04,648684.71,430650.91,398349.99,418057.11,228509.51,101308.89,130488.98,1475042.34,484.63,4.95,96.07,14665,7107098.95,13296,2414298.95,151,4432924.85,484949.25,869658.62,964352.34,855139.44,1406282.11,404471.64,124479.55,216807.61,0.8355373753681281,0.6512050380223809,0.5964359710836498,0.7409587813692986,0.7237271397070505,0.7229131412969518,0.6404562268532348,0.5599276380727354,0.5555853509429546
2024-12-01,2024,12,48,4,Festive,1,1,12,986192.78,219977.24,531781.69,415978.14,448086.01,484466.69,246214.65,129873.4,179108.8,1295155.4,496.51,5.22,102.28,15108,7501273.08,14365,2666713.08,152,4532532.66,462451.87,792679.28,994589.54,918412.7,1468864.17,408003.31,154769.31,254991.46,0.8400665927505809,0.6370511454322889,0.5557198722854437,0.7503266627556673,0.744615724683095,0.737492461344315,0.6428549796865085,0.6178522529266195,0.6029872950129584
2024-12-08,2024,12,49,4,Festive,1,0,0,955070.85,254342.84,622323.74,387239.62,405177.39,413031.12,247966.67,81958.61,136457.0,1313773.86,470.3,5.73,99.26,15178,7138213.4,13822,2281253.4,153,4581096.98,485568.77,860127.52,983993.35,910304.37,1441236.04,411167.99,112912.47,225704.01,0.8422027852298257,0.6515819188254192,0.591652412637662,0.7471024134297701,0.7420780009034208,0.7311953824718876,0.6449809055853435,0.5333471743299917,0.5674662994468637
2024-12-15,2024,12,50,4,Festive,1,0,0,1049167.11,200884.54,605584.85,341668.35,403170.48,487063.68,198434.86,104333.77,81139.45,1379235.9,520.96,5.77,100.54,14312,7455979.52,13160,2876139.52,154,4714044.69,443668.93,863623.11,932064.36,903837.89,1495928.91,362902.06,126916.26,160135.85,0.8478222509667867,0.6244981580189437,0.5934150109992236,0.7303639788796353,0.7400259922636921,0.7434569825840438,0.609974846387988,0.5651753140209822,0.4649771479058394
2024-12-22,2024,12,51,4,Festive,1,0,0,972197.19,229334.06,466100.6,387568.27,414505.99,534911.25,179574.33,73172.66,161087.33,1294909.07,493.29,5.66,102.06,14539,7171943.31,13124,2519463.31,155,4743432.94,451168.52,725187.53,946806.88,911616.83,1582061.48,324735.15,98555.91,217134.88,0.8490211095862144,0.6295941221563595,0.5159021118305842,0.7352801085722163,0.7424914180124487,0.7611842080992407,0.5778268725922477,0.4959998845710607,0.556032220413023
